X,,Area (AU),,,,,
,0-50,50-150,150-300,300-800,800-1800,1800-3000,3000-8000
847.506,,,,,,-185.8435,
1289.429,,,,,,-1193.6585,
-1703.724,,,,,,-422.2435,
1712.292,,,,,,-641.074499999999,
-1122.921,,,,,,-742.7455,
495.478,,,,,,775.357500000001,
478.223,,,,,,185.6885,
783.507,,,,,,-522.8925,
-558.739,,,,,,-1601.3725,
-158.418,,,,,,-1847.8585,
-119.212,,,,,,-1735.1675,
371.102,,,,,,-586.0925,
-1146.402,,,,,,1063.0005,
-1180,,,,,,-2132.0765,
629.91,,,,,,-352.477499999999,
-227.752,,,,,,-1087.8155,
-819.291,,,,,,-1568.5375,
-709.948,,,,,,2606.4665,
-852.613,,,,,,-1091.3025,
132.505,,,,,,-1274.0525,
257.671,,,,,,1137.2995,
156.758,,,,,,-267.9405,
621.188,,,,,,-1273.2275,
-1497.188,,,,,,-2292.9545,
-1568.942,,,,,,596.5175,
-798.481,,,,,,-314.7725,
490.307,,,,,,-1969.2945,
-1272.593,,,,,,-2261.2215,
-19.2530000000002,,,,,,2289.8475,
1648.721,,,,,,96.1885000000002,
585.509,,,,,,-714.6035,
-678.386,,,,,,1048.7865,
494.635,,,,,,-1349.3405,
1064.46,,,,,,-1799.0505,
-1036.334,,,,,,207.2405,
290.746,,,,,,-1542.8005,
803.237,,,,,,-2433.5425,
3.02399999999989,,,,,,-2498.7475,
429.7,,,,,,1267.0655,
-280.74,,,,,,-1977.4495,
127.174,,,,,,2222.2605,
1570.507,,,,,,-994.1035,
330.655,,,,,,-2367.0265,
1045.227,,,,,,-635.150499999999,
-34.5889999999999,,,,,,-960.3925,
587.854,,,,,,1854.3815,
712.802,,,,,,2326.5045,
-617.829,,,,,,-2429.8365,
23.748,,,,,,-1067.2305,
-304.847,,,,,,1481.2345,
135.426,,,,,,1090.4495,
1285.417,,,,,,2633.0815,
1269.04,,,,,,2794.9135,
936.595,,,,,,-603.7635,
-3.57799999999997,,,,,,1589.2315,
2.54100000000017,,,,,,-189.0895,
97.5549999999998,,,,,,50.2645000000002,
1126.473,,,,,,-1357.9565,
218.543,,,,,,2636.3945,
-820.344,,,,,,-2148.9525,
-989.347,,,,,,-2488.4125,
-30.5299999999997,,,,,,-48.6274999999996,
637.523,,,,,,-1314.9405,
438.391,,,,,,-1658.0495,
-202.187,,,,,,-2090.2905,
831.655,,,,,,2421.2135,
403.054,,,,,,-1273.0815,
-278.278,,,,,,-2390.7795,
-1703.233,,,,,,-369.7175,
867.602,,,,,,2963.0315,
993.334,,,,,,1474.6165,
1270.108,,,,,,-1153.3575,
298.011,,,,,,1587.8825,
274.276,,,,,,-2723.8545,
-1438.676,,,,,,-2079.3795,
-945.466,,,,,,-937.9245,
-81.8200000000002,,,,,,-1553.3445,
-289.231,,,,,,-2699.3155,
1093.483,,,,,,-1070.5145,
161.949,,,,,,2761.1685,
-835.016,,,,,,1860.3895,
1830.921,,,,,,-256.4875,
271.927,,,,,,2401.2155,
-602.12,,,,,,721.2465,
718.787,,,,,,2635.0045,
1053.697,,,,,,1691.3465,
865.938,,,,,,2555.4625,
843.599,,,,,,-601.4005,
-272.02,,,,,,-2044.8075,
-595.355,,,,,,2096.6825,
1452.575,,,,,,1591.2585,
-59.0079999999998,,,,,,-1300.1595,
964.096,,,,,,-1968.0015,
454.359,,,,,,1303.3015,
-1811.337,,,,,,-2061.7585,
216.261,,,,,,-619.825499999999,
-330.523,,,,,,-2567.2645,
-733.975,,,,,,936.9775,
665.677,,,,,,-1285.5275,
569.182,,,,,,-1686.4135,
-1224.576,,,,,,-2446.2445,
1784.477,,,,,,2051.2215,
104.826,,,,,,-1434.9685,
1120.022,,,,,,1271.9495,
257.672,,,,,,2705.0405,
30.1840000000002,,,,,,-2221.1795,
17.3650000000002,,,,,,-2049.1235,
393.092,,,,,,-2243.4565,
59.0360000000001,,,,,,-2513.9665,
-371.063,,,,,,2598.9035,
381.213,,,,,,2483.3635,
1046.953,,,,,,1731.0765,
944.663,,,,,,671.3955,
-162.322,,,,,,2231.3085,
1831.924,,,,,,76.3475000000003,
362.755,,,,,,2737.4845,
-1196.414,,,,,,-128.834499999999,
562.271,,,,,,814.6355,
1116.275,,,,,,-1795.7165,
44.9920000000002,,,,,,-1244.2125,
-287.153,,,,,,-2645.5105,
844.683,,,,,,1948.3985,
657.179,,,,,,1810.9505,
1222.846,,,,,,753.801500000001,
361.189,,,,,,-2053.1835,
-35.6660000000002,,,,,,-1004.4905,
757.634,,,,,,-2413.6965,
-1283.004,,,,,,-1021.6545,
1540.413,,,,,,-394.0785,
248.391,,,,,,975.7515,
539.964,,,,,,229.6765,
695.529,,,,,,2486.0615,
-858.237,,,,,,1709.0185,
1493.121,,,,,,-1275.8865,
-768.418,,,,,,-1812.7075,
-1520.202,,,,,,-2206.6335,
-223.779,,,,,,1732.3155,
-874.164,,,,,,809.4545,
-1138.849,,,,,,-2120.3605,
791.127,,,,,,2844.7875,
1109.119,,,,,,-860.6885,
380.131,,,,,,-2579.3695,
436.44,,,,,,-283.7525,
1545.713,,,,,,2568.7805,
-166.147,,,,,,-1187.3255,
99.819,,,,,,-2632.8725,
-604.699,,,,,,-2838.8065,
429.731,,,,,,1146.7945,
1645.309,,,,,,-1287.3585,
-1105.813,,,,,,-1535.6495,
-1610.341,,,,,,-2322.7025,
-656.501,,,,,,1259.4345,
-864.584,,,,,,-2549.3365,
-547.733,,,,,,-787.758499999999,
-104.024,,,,,,-2050.8165,
1497.158,,,,,,2523.6865,
271.248,,,,,,-1658.5655,
-888.253,,,,,,-2077.6555,
-652.712,,,,,,2711.9025,
625.455,,,,,,1011.7415,
-63.7509999999998,,,,,,-1190.9025,
-1028.023,,,,,,1645.7895,
-305.844,,,,,,-2262.6575,
277.986,,,,,,-2305.1945,
-876.106,,,,,,126.6305,
554.588,,,,,,1130.0655,
237.72,,,,,,531.4335,
-147.374,,,,,,-133.5575,
-504.719,,,,,,-1481.5975,
-394.533,,,,,,168.493500000001,
-192.459,,,,,,-119.5805,
1118.254,,,,,,-916.5465,
-1372.573,,,,,,-1208.1995,
-1012.001,,,,,,2455.4145,
1232.15,,,,,,809.7755,
864.139,,,,,,484.7085,
-1652.389,,,,,,469.5675,
-289.853,,,,,,2505.8555,
254.366,,,,,,-2002.1425,
577.397,,,,,,914.1615,
-1325.596,,,,,,-2104.4675,
108.556,,,,,,-43.3574999999996,
1516.54,,,,,,2630.7295,
606.437,,,,,,151.2965,
44.7130000000002,,,,,,-730.8455,
882.76,,,,,,2438.1145,
771.489,,,,,,2798.2355,
-635.838,,,,,,1633.7195,
-1342.848,,,,,,-348.2665,
458.271,,,,,,1467.3655,
-82.8339999999998,,,,,,-82.4044999999996,
-601.976,,,,,,1739.6615,
1228.321,,,,,,494.8165,
-855.992,,,,,,2294.9575,
-738.456,,,,,,74.1875000000005,
-1027.234,,,,,,-2226.7675,
951.696,,,,,,1070.1385,
-1.64699999999993,,,,,,-638.6165,
1019.734,,,,,,215.2155,
686.789,,,,,,147.1995,
-797.767,,,,,,2440.6415,
580.609,,,,,,1920.8535,
543.47,,,,,,651.1095,
1188.891,,,,,,2748.7275,
97.7350000000001,,,,,,670.0215,
-574.77,,,,,,-2541.9945,
-467.865,,,,,,1731.8555,
951.15,,,,,,725.1835,
342.871,,,,,,261.4915,
-1697.306,,,,,,-1673.7025,
401.849,,,,,,-918.3405,
-1159.315,,,,,,-2174.5125,
7.84099999999989,,,,,,1039.6005,
-231.493,,,,,,-2129.6305,
-830.24,,,,,,989.232500000001,
-652.262,,,,,,-2127.3405,
1430.577,,,,,,-1391.7545,
-659.279,,,,,,2758.2735,
-1399.421,,,,,,-145.1725,
-1638.228,,,,,,649.4885,
-692.792,,,,,,-963.7775,
-349.546,,,,,,-2438.7055,
1349.059,,,,,,1724.2745,
1116.671,,,,,,-1490.8815,
265.406,,,,,,-2766.0855,
573.531,,,,,,2289.1085,
920.165,,,,,,1285.1675,
50.752,,,,,,193.5855,
-574.95,,,,,,1127.2835,
144.684,,,,,,2137.4095,
-1483.707,,,,,,1012.0755,
-235.886,,,,,,-1510.7685,
1022.28,,,,,,1619.5155,
-172.258,,,,,,-1042.7065,
996.609,,,,,,-2091.5845,
463.843,,,,,,-1923.1285,
-54.6599999999999,,,,,,-260.4265,
936.389,,,,,,2723.6685,
539.843,,,,,,-1796.4925,
-167.447,,,,,,-2482.7985,
1337.503,,,,,,2264.0335,
-727.131,,,,,,300.8175,
1701.826,,,,,,937.4705,
658.686,,,,,,-1528.8185,
-525.282,,,,,,1760.9955,
-377.455,,,,,,1102.4155,
1556.946,,,,,,-1408.9425,
1196.492,,,,,,2444.3495,
-857.445,,,,,,-2241.0785,
362.012,,,,,,-2436.8025,
-1556.825,,,,,,-2071.1565,
128.02,,,,,,-334.2145,
-714.862,,,,,,2361.2515,
-204.424,,,,,,416.5425,
-538.621,,,,,,2588.1335,
833.144,,,,,,1699.8455,
212.014,,,,,,-350.7885,
832.011,,,,,,2911.1005,
-390.016,,,,,,1186.5945,
724.801,,,,,,-474.4015,
-1.83699999999999,,,,,,1851.4985,
-557.825,,,,,,-2016.6555,
-1528.333,,,,,,-2855.2435,
356.743,,,,,,-649.1185,
-20.5569999999998,,,,,,-1332.0025,
-45.306,,,,,,2668.9435,
-1459.691,,,,,,-182.6465,
-1414.104,,,,,,-917.4575,
640.633,,,,,,1898.0835,
784.294,,,,,,2259.4405,
-909.822,,,,,,-697.2245,
-1455.071,,,,,,-362.2435,
-349.193,,,,,,1556.1845,
-718.162,,,,,,-2627.0115,
-1281.231,,,,,,-2940.0795,
56.3989999999999,,,,,,-847.1355,
1472.895,,,,,,2041.1415,
1034.188,,,,,,1921.1895,
985.555,,,,,,-1401.1675,
-1210.466,,,,,,1359.1665,
-1190.383,,,,,,77.6815000000001,
-375.919,,,,,,2372.4985,
-1322.216,,,,,,-1018.5785,
965.444,,,,,,773.1645,
-457.229,,,,,,-776.8725,
1012.782,,,,,,-1929.9695,
-54.031,,,,,,1924.9705,
-679.857,,,,,,-2045.5565,
207.529,,,,,,1839.0655,
-1245.959,,,,,,2236.6995,
-21.7669999999998,,,,,,1954.4425,
-1430.047,,,,,,-1720.4425,
-389.309,,,,,,-2106.8105,
1049.502,,,,,,1163.7855,
-1623.325,,,,,,-2765.8485,
-991.429,,,,,,2596.9845,
1263.118,,,,,,-210.4655,
-649.627,,,,,,1481.4585,
138.654,,,,,,1719.9435,
1599.145,,,,,,1179.9365,
-123.979,,,,,,-438.506499999999,
1477.342,,,,,,2431.4345,
-1628.217,,,,,,-1823.4125,
-910.403,,,,,,-2777.5295,
-1222.099,,,,,,801.2665,
-171.746,,,,,,-352.3065,
798.267,,,,,,2402.8235,
-1105.083,,,,,,1280.8905,
-1237.357,,,,,,1534.6695,
403.892,,,,,,-2296.8025,
1652.024,,,,,,2563.6945,
-486.261,,,,,,-2411.1745,
597.268,,,,,,8.22850000000017,
679.892,,,,,,883.7245,
633.954,,,,,,267.4615,
524.209,,,,,,-2183.2945,
1019.791,,,,,,-435.9065,
133.197,,,,,,-707.6815,
153.186,,,,,,-2447.2025,
149.542,,,,,,-1969.1155,
1054.957,,,,,,1053.8795,
988.945,,,,,,807.6645,
-1414.63,,,,,,-1239.8565,
-494.708,,,,,,2707.1525,
-708.649,,,,,,1251.5955,
1583.554,,,,,,-1203.0495,
1669.29,,,,,,2430.6935,
-1239.453,,,,,,-2309.0395,
-1469.509,,,,,,-2778.7665,
-442.217,,,,,,660.5555,
877.457,,,,,,-276.2955,
-718.925,,,,,,-2018.8925,
490.138,,,,,,-2213.6545,
-378.142,,,,,,1718.9405,
1639.73,,,,,,1232.3205,
-316.21,,,,,,2044.4505,
-318.858,,,,,,282.4165,
90.6869999999999,,,,,,-1338.4975,
-156.91,,,,,,-1623.8495,
-25.5189999999998,,,,,,2581.4195,
-337.88,,,,,,-847.6745,
-508.435,,,,,,-2461.8895,
936.611,,,,,,-2122.1995,
-596.197,,,,,,-2075.4575,
-710.408,,,,,,2748.7315,
1181.742,,,,,,-1407.1995,
-393.372,,,,,,1936.6965,
896.937,,,,,,1091.6255,
1454.282,,,,,,-1844.2455,
333.58,,,,,,-2413.3325,
25.864,,,,,,-1116.8895,
-1127.03,,,,,,1411.9745,
-492.265,,,,,,-2036.9345,
289.438,,,,,,1115.4685,
-1201.689,,,,,,1728.8375,
-1078.035,,,,,,-2245.1005,
-617.167,,,,,,2129.4965,
-1695.785,,,,,,-2211.3455,
1449.72,,,,,,2230.9465,
-681.849,,,,,,305.1255,
833.738,,,,,,2465.0475,
-1379.692,,,,,,-2359.3245,
1141.319,,,,,,2561.3575,
-791.425,,,,,,-1322.6775,
293.619,,,,,,-2397.6905,
979.083,,,,,,-1851.4415,
-1161.682,,,,,,-2446.8085,
-372.808,,,,,,1590.1515,
-954.711,,,,,,2282.4665,
-1323.163,,,,,,1724.8755,
-1479.068,,,,,,-2861.8885,
-182.616,,,,,,1759.5125,
1317.355,,,,,,751.656500000001,
548.451,,,,,,-2350.3595,
-1418.213,,,,,,-1656.6505,
-642.481,,,,,,-802.1435,
687.582,,,,,,2976.5305,
953.254,,,,,,2110.0645,
-643.769,,,,,,1306.1545,
-286.084,,,,,,1153.6725,
904.323,,,,,,698.9635,
-96.1680000000001,,,,,,-1152.9335,
214.267,,,,,,2684.9575,
-349.5,,,,,,930.7415,
-152.762,,,,,,-558.9655,
-824.473,,,,,,2176.5605,
-897.423,,,,,,-2038.4775,
-1189.915,,,,,,-2288.0525,
-754.56,,,,,,-2656.7545,
592.129,,,,,,324.2175,
340.569,,,,,,-1884.1735,
-1238.554,,,,,,-2696.2715,
384.348,,,,,,643.2225,
-1734.68,,,,,,-467.9585,
-647.023,,,,,,-1911.4015,
1078.54,,,,,,-1920.2425,
1518.409,,,,,,-1475.3385,
-283.177,,,,,,-783.7705,
-1447.285,,,,,,-2032.5615,
1579.535,,,,,,1575.3195,
-308.316,,,,,,-2196.6175,
1931.675,,,,,,-932.3055,
-734.47,,,,,,-2414.1735,
1268.094,,,,,,776.0945,
498.427,,,,,,-1764.0125,
1558.82,,,,,,2438.8545,
-1715.269,,,,,,-2534.8015,
1814.003,,,,,,1719.7405,
-537.177,,,,,,2710.7165,
-1317.665,,,,,,-31.9074999999998,
761.298,,,,,,-2196.3905,
-930.392,,,,,,-3005.1415,
-1220.97,,,,,,-2121.6215,
-694.744,,,,,,-2282.8255,
548.387,,,,,,1348.1775,
981.15,,,,,,865.9835,
-216.557,,,,,,2725.7905,
-1366.376,,,,,,1010.2165,
-1618.184,,,,,,-1143.5435,
522.047,,,,,,-1932.8985,
685.808,,,,,,-968.8615,
1176.565,,,,,,-1708.0285,
-461.876,,,,,,2198.8795,
551.539,,,,,,-1179.0505,
473.119,,,,,,-1167.4055,
-1725.637,,,,,,-2330.4935,
936.006,,,,,,-2040.6795,
899.424,,,,,,-638.2105,
406.333,,,,,,-1035.0895,
55.482,,,,,,2696.0485,
-819.759,,,,,,-2530.3335,
-578.626,,,,,,2378.7505,
432.485,,,,,,1563.7045,
-1128.624,,,,,,1106.2525,
1696.345,,,,,,1889.6935,
-951.246,,,,,,1825.5765,
1607.258,,,,,,2471.3275,
419.887,,,,,,755.9295,
1632.839,,,,,,-683.762499999999,
-1272.943,,,,,,-2798.5695,
-52.1529999999998,,,,,,2383.5875,
1025.238,,,,,,1246.9825,
-167.378,,,,,,1037.6955,
23.4070000000001,,,,,,2294.6735,
1115.206,,,,,,-1397.1595,
-67.7469999999998,,,,,,-1695.8525,
-873.207,,,,,,-2195.0625,
751.483,,,,,,2300.4285,
78.8980000000001,,,,,,1271.3145,
1218.897,,,,,,-1304.7115,
653.249,,,,,,1750.9395,
-926.263,,,,,,1338.5645,
247.165,,,,,,-2269.5915,
-2.29599999999982,,,,,,1506.7215,
-90.9009999999998,,,,,,-271.9365,
338.519,,,,,,620.4855,
-928.737,,,,,,-2440.9835,
-664.558,,,,,,2336.0425,
1135.223,,,,,,2436.3425,
193.921,,,,,,2107.9655,
566.1,,,,,,-1982.8825,
-1490.235,,,,,,-2254.5515,
-1053.694,,,,,,-2519.5655,
1018.928,,,,,,915.7665,
-884.733,,,,,,624.3875,
-1145.723,,,,,,1990.4915,
-830.714,,,,,,-1212.9605,
-1346.32,,,,,,132.4305,
649.134,,,,,,-109.4475,
601.92,,,,,,-428.6675,
841.016,,,,,,-2117.0635,
-1422.629,,,,,,-2844.4805,
-1350.088,,,,,,1508.5385,
271.684,,,,,,1052.7985,
1121.441,,,,,,1421.7335,
-331.33,,,,,,1948.0655,
-367.698,,,,,,1390.8935,
1426.231,,,,,,1157.2585,
644.587,,,,,,1390.9855,
345.975,,,,,,-233.5985,
613.81,,,,,,722.8225,
-1490.649,,,,,,1306.2655,
1276.141,,,,,,-2012.5305,
-762.037,,,,,,-2700.9725,
-1077.484,,,,,,1439.7005,
91.681,,,,,,-1265.0035,
375.506,,,,,,64.5405000000005,
602.133,,,,,,2711.5125,
1138.888,,,,,,1987.4045,
45.8470000000002,,,,,,1170.8585,
655.553,,,,,,-349.2515,
-1903.48,,,,,,-1078.3505,
1680.663,,,,,,-771.4315,
-561.274,,,,,,-2242.5425,
1019.604,,,,,,1656.7385,
1584.167,,,,,,-819.3975,
52.3890000000001,,,,,,-666.8545,
1223.696,,,,,,-978.4395,
391.938,,,,,,1600.3315,
963.833,,,,,,-2068.9195,
-368.388,,,,,,1983.9825,
1612,,,,,,-1247.4085,
-416.647,,,,,,2654.0425,
930.856,,,,,,1228.6685,
73.9870000000001,,,,,,-1076.6955,
543.378,,,,,,2133.4055,
-61.1970000000001,,,,,,-2784.6145,
42.4769999999999,,,,,,391.9095,
1887.382,,,,,,2362.6885,
-1239.235,,,,,,-2164.2835,
-636.565,,,,,,2261.2025,
746.578,,,,,,-94.3784999999998,
-11.741,,,,,,2341.1365,
1211.065,,,,,,-1550.6065,
258.789,,,,,,2597.4755,
1716.309,,,,,,1505.8985,
-802.746,,,,,,-2657.4745,
425.161,,,,,,-528.5695,
379.596,,,,,,-1846.0175,
305.932,,,,,,-2591.0735,
1802.395,,,,,,2380.7105,
981.064,,,,,,-845.1755,
1145.64,,,,,,-1755.5855,
-829.56,,,,,,-2190.7825,
602.354,,,,,,-1536.5505,
-1307.786,,,,,,-1644.1305,
-495.836,,,,,,1700.7065,
-1053.728,,,,,,-2707.5225,
1302.304,,,,,,-1529.8415,
327.118,,,,,,1726.1005,
-1096.001,,,,,,1063.0545,
1486.822,,,,,,2090.0055,
-742.344,,,,,,-395.2115,
-1073.821,,,,,,-1309.6975,
-1180.399,,,,,,-2881.4205,
-1238.79,,,,,,-990.4475,
689.094,,,,,,-1343.8335,
1576.387,,,,,,-312.921499999999,
-198.314,,,,,,-1228.2425,
737.805,,,,,,2369.7375,
-1050.471,,,,,,2110.0115,
1383.722,,,,,,-49.8694999999998,
-140.535,,,,,,2165.8845,
-1419.97,,,,,,-1047.5025,
817.338,,,,,,-2391.1795,
537.546,,,,,,1254.5105,
172.134,,,,,,2708.7715,
1107.273,,,,,,2320.7815,
521.963,,,,,,-1998.6575,
146.518,,,,,,1962.9885,
-787.212,,,,,,1033.7185,
480.115,,,,,,1802.8125,
51.953,,,,,,-1325.9165,
89.085,,,,,,3014.9235,
-186.89,,,,,,958.618500000001,
30.1799999999998,,,,,,-892.6095,
1858.751,,,,,,1249.6645,
-1381.725,,,,,,-1932.4285,
-231.207,,,,,,-783.4505,
841.214,,,,,,2259.2335,
-214.476,,,,,,1518.6165,
-855.768,,,,,,2218.4795,
526.102,,,,,,1038.1735,
10.1419999999998,,,,,,-2133.0835,
-1588.151,,,,,,-2291.0405,
387.604,,,,,,-2103.0815,
-1937.9,,,,,,-919.2165,
-1172.617,,,,,,-2340.1425,
625.467,,,,,,1726.6985,
-1494.056,,,,,,-2157.6425,
56.268,,,,,,-2611.4685,
-359.674,,,,,,-2843.9725,
-1087.899,,,,,,-1493.7635,
-475.264,,,,,,1496.6255,
-1763.596,,,,,,-2266.7685,
-1677.844,,,,,,-2419.0275,
985.213,,,,,,-1041.7945,
-1672.269,,,,,,-2635.4365,
1065.937,,,,,,-923.744499999999,
1440.858,,,,,,1556.1715,
609.852,,,,,,2239.0905,
-255.352,,,,,,-2174.4205,
902.896,,,,,,2815.0715,
71.6370000000002,,,,,,1072.8245,
487.013,,,,,,-703.1095,
-796.228,,,,,,1759.3055,
1581.34,,,,,,-1433.6695,
534.271,,,,,,1706.8115,
1205.471,,,,,,2495.7335,
1928.053,,,,,,-1175.1695,
-1315.922,,,,,,-2842.8465,
-674.702,,,,,,2602.7215,
1296.473,,,,,,2574.1675,
-956.22,,,,,,-837.7775,
-1324.058,,,,,,505.2935,
-1332.978,,,,,,-179.6465,
1851.199,,,,,,-987.1385,
562.396,,,,,,856.1925,
454.913,,,,,,-2027.0845,
804.315,,,,,,-207.3135,
-1148.891,,,,,,-647.6985,
-1280.785,,,,,,-2973.6345,
63.0439999999999,,,,,,2856.3335,
1632.155,,,,,,-1512.2865,
-269.522,,,,,,-2344.1345,
-738.62,,,,,,831.4025,
-379.197,,,,,,-2557.8415,
1475.261,,,,,,1448.0775,
-1378.857,,,,,,682.8925,
1206.194,,,,,,-1267.4645,
355.66,,,,,,99.6715000000004,
805.464,,,,,,-402.6845,
-16.6950000000002,,,,,,2836.2305,
857.506,,,,,,-1490.5145,
-162.65,,,,,,-2252.7215,
-229.125,,,,,,1379.1875,
188.013,,,,,,-226.0825,
1516.838,,,,,,2407.7745,
-861.784,,,,,,-2643.1635,
-619.824,,,,,,-1957.5815,
913.729,,,,,,968.3055,
-1298.464,,,,,,-2137.0875,
1023.065,,,,,,1836.7725,
581.205,,,,,,64.5005000000001,
1135.249,,,,,,2362.1905,
-70.8719999999998,,,,,,2012.0395,
315.952,,,,,,2712.0535,
360.658,,,,,,2681.1185,
-196.148,,,,,,-1562.5515,
279.402,,,,,,-2120.4145,
44.5810000000001,,,,,,2728.1185,
-848.724,,,,,,-2323.4885,
538.628,,,,,,2718.8845,
1152.277,,,,,,1466.9755,
493.157,,,,,,1060.0235,
482.712,,,,,,1956.7895,
957.904,,,,,,-932.9835,
-699.264,,,,,,-2236.0695,
879.931,,,,,,2254.8485,
-776.581,,,,,,-2514.2175,
-1756.91,,,,,,-2509.7165,
-781.177,,,,,,786.5265,
-1224.662,,,,,,-2486.4625,
338.313,,,,,,331.5655,
1387.453,,,,,,-1297.0625,
-1172.285,,,,,,1831.3605,
-125.934,,,,,,345.9165,
552.546,,,,,,-440.0295,
573.294,,,,,,-2025.6805,
281.389,,,,,,857.1315,
661.165,,,,,,2273.8695,
1472.496,,,,,,1681.8315,
-823.447,,,,,,1149.2675,
-505.474,,,,,,1586.6575,
992.918,,,,,,1082.8235,
161.956,,,,,,2836.5865,
412.008,,,,,,-2469.8225,
425.209,,,,,,1220.9175,
650.805,,,,,,-2554.9305,
-1045.952,,,,,,-3051.1815,
-1054.657,,,,,,260.8605,
-213.432,,,,,,1445.0725,
-821.103,,,,,,-468.4495,
821.791,,,,,,2636.8395,
276.351,,,,,,1980.7595,
-384.438,,,,,,-1204.9075,
236.582,,,,,,-1579.1545,
-837.715,,,,,,1971.0405,
-956.874,,,,,,-2788.6755,
-224.665,,,,,,2043.3385,
-741.242,,,,,,1549.2305,
1020.023,,,,,,846.8665,
-306.358,,,,,,2103.0375,
510.456,,,,,,808.2695,
100.766,,,,,,-985.191499999999,
991.104,,,,,,-1998.3475,
-1186.597,,,,,,-2682.6865,
255.614,,,,,,-1752.8345,
34.8049999999998,,,,,,-1684.9835,
-72.8600000000001,,,,,,-553.7695,
-81.5709999999999,,,,,,-1107.4465,
-145.684,,,,,,1071.9315,
758.27,,,,,,1464.9525,
833.357,,,,,,2582.2955,
2.34700000000021,,,,,,-2621.8355,
1627.615,,,,,,1611.6765,
-886.081,,,,,,-745.6395,
1551.364,,,,,,1916.2205,
399.91,,,,,,1825.9075,
-1339.901,,,,,,-2381.0435,
-253.311,,,,,,1636.2285,
-138.949,,,,,,1173.8125,
628.478,,,,,,-1356.6025,
-783.682,,,,,,-2100.4235,
824.143,,,,,,2711.8135,
-757.248,,,,,,260.3235,
767.923,,,,,,2874.9595,
806.914,,,,,,2296.5435,
-658.53,,,,,,1822.7905,
630.43,,,,,,171.8595,
749.25,,,,,,-1234.3695,
1028.087,,,,,,-757.8175,
1826.323,,,,,,-531.7145,
11.002,,,,,,-2001.3285,
-298.148,,,,,,2153.0015,
-316.075,,,,,,2459.1885,
-433.937,,,,,,-1177.5335,
464.594,,,,,,-1258.5875,
1211.967,,,,,,860.1145,
575.189,,,,,,-1326.0975,
652.776,,,,,,1865.3455,
1665.988,,,,,,640.6835,
96.0549999999998,,,,,,-604.4045,
1834.546,,,,,,2427.3395,
-173.652,,,,,,-2185.7385,
6.08800000000019,,,,,,-2260.4135,
365.696,,,,,,-2331.5995,
-780.294,,,,,,2255.0955,
1250.173,,,,,,1219.2615,
-421.063,,,,,,-332.7415,
-810.809,,,,,,-1237.7095,
1878.879,,,,,,-1024.8365,
-628.55,,,,,,2171.1205,
-652.825,,,,,,1722.7895,
1418.622,,,,,,730.5445,
396.934,,,,,,-994.039499999999,
-681.609,,,,,,-2544.9655,
602.336,,,,,,459.8815,
618.426,,,,,,1541.1735,
-251.23,,,,,,1480.6125,
-72.4899999999998,,,,,,-2084.0525,
234.977,,,,,,1269.0775,
1222.338,,,,,,-1186.2005,
168.223,,,,,,2654.3005,
669.451,,,,,,1008.6575,
1073.27,,,,,,1642.6455,
-1197.479,,,,,,-2078.7445,
1018.318,,,,,,1335.5115,
-1087.403,,,,,,998.2335,
-13.25,,,,,,-2443.5575,
-89.6770000000001,,,,,,2082.3545,
788.735,,,,,,1715.1165,
-295.997,,,,,,-1931.3995,
1671.816,,,,,,2517.3785,
-262.183,,,,,,-2299.8875,
1410.252,,,,,,-1224.1485,
514.867,,,,,,878.0335,
-1273.755,,,,,,-3022.6355,
717.186,,,,,,1416.4695,
1394.128,,,,,,-1027.4025,
1656.11,,,,,,2130.2515,
-585.927,,,,,,-2472.6855,
-425.709,,,,,,1985.5275,
684.806,,,,,,2028.3515,
639.01,,,,,,-1899.5425,
-1006.281,,,,,,2150.8435,
1128.82,,,,,,1942.8255,
1033.795,,,,,,1424.3975,
-332.37,,,,,,1188.9525,
-945.124,,,,,,-740.695499999999,
-364.35,,,,,,1146.1285,
-921.231,,,,,,2024.4325,
577.169,,,,,,2340.5295,
1709.242,,,,,,-855.8035,
-972.874,,,,,,917.8405,
-1440.992,,,,,,869.435500000001,
-910.707,,,,,,-2244.2695,
883.452,,,,,,-1756.6475,
-798.732,,,,,,571.6545,
666.393,,,,,,2003.2055,
-552.189,,,,,,-2932.1685,
193.635,,,,,,-2701.7435,
439.576,,,,,,-395.0575,
-897.354,,,,,,-2698.6085,
-1032.678,,,,,,-1660.7435,
222.862,,,,,,1160.4615,
-1647.507,,,,,,-1667.7715,
521.401,,,,,,1750.3345,
886.351,,,,,,1030.8125,
1771.584,,,,,,47.6555000000003,
914.497,,,,,,2689.6455,
-764.751,,,,,,1253.8485,
-416.1,,,,,,242.549500000001,
-717.618,,,,,,221.973500000001,
-162.331,,,,,,-402.7835,
1595.388,,,,,,2142.0085,
576.686,,,,,,2015.3035,
1625.702,,,,,,-992.1395,
379.746,,,,,,384.5105,
-1106.699,,,,,,1165.3825,
225.99,,,,,,-912.9485,
1080.425,,,,,,-1202.5305,
84.788,,,,,,-2166.0445,
-1344.799,,,,,,-2306.1975,
-1380.377,,,,,,1731.6575,
-1527.22,,,,,,-2747.1125,
-1007.523,,,,,,-1546.1815,
141.19,,,,,,-2660.1115,
232.302,,,,,,-2413.5085,
793.421,,,,,,2119.4685,
